"ID","NUMPOL","COD_COBERTURA","MONTO"
78623,3151573,"1RC",-1648.7
78624,3151573,"5CO",0
78626,3057089,"1RC",1534.99
78627,3057089,"2DO",3863.32
78635,3114186,"3VI",14395
78641,3114186,"1RC",0
78656,3151601,"1RC",1204
78657,3151601,"2DO",1778.86
78682,3059207,"4BG",285.49
78700,3047387,"2DO",1074.33
78706,3059122,"1RC",1204
78715,3181609,"2DO",734.96
78735,3059118,"3VI",953.01
78749,3048759,"2DO",793.57
78759,3129627,"1RC",1204
78760,3129627,"2DO",0
78837,3198289,"1RC",1204
78838,3198289,"2DO",0
78880,3059434,"1RC",0
78881,3059434,"3VI",2546.76
78887,3195166,"1RC",70.56
78929,3059606,"1RC",-75.47
78930,3059606,"2DO",248.08
78937,3059360,"4BG",243.46
78938,3171600,"4BG",267.32
78951,3205429,"4BG",100.98
78956,3059615,"1RC",7800
78957,3059615,"2DO",4509.93
78974,3155135,"1RC",432.79
79038,3148864,"1RC",1204
79042,3155135,"1RC",1204
79043,3155135,"2DO",714.83
79072,169164,"1RC",0
79084,159527,"2DO",1511.01
79088,3195095,"2DO",400
79100,3148864,"4BG",425.69
79111,3059287,"2DO",471.11
79123,3198289,"1RC",1204
79127,3191712,"1RC",1.59
79133,3188151,"3VI",1441.13
79150,42479,"1RC",283.22
79215,3185075,"1RC",1204
79223,3102829,"1RC",1204
79256,3068697,"1RC",7777
79257,3068697,"2DO",7777
79291,3210234,"2DO",191.45
79292,3210234,"3VI",1579.2
79312,3102671,"1RC",-620.99
79349,3071505,"2DO",1001.28
79352,3123434,"1RC",602
79361,152892,"4BG",462.7
79369,3112823,"1RC",-62.49
79377,3112823,"1RC",86.83
79415,3160331,"1RC",2119.11
79419,3108849,"1RC",1204
79430,3212533,"4BG",83.83
79431,3108849,"2DO",653.04
79461,164949,"1RC",1128.12
79464,3061672,"1RC",1204
79472,164949,"2DO",0
79481,3160343,"3VI",0
79498,3108798,"1RC",76.01
79507,3194265,"2DO",844.24
79536,3077268,"4BG",335.77
79559,3128134,"1RC",1204
79604,3204551,"1RC",-371.65
79605,26514,"4BG",166.13
79610,3095990,"2DO",1264.2
79616,26454,"4BG",113.87
79624,3096173,"2DO",774.48
79641,3096171,"3VI",2158.08
79643,3064316,"4BG",147.3
79650,150790,"2DO",2402.15
79652,3183934,"1RC",1102
79653,3183934,"2DO",442.35
79704,3157214,"4BG",507.04
79718,3061445,"3VI",636.79
79725,3120944,"4BG",516.97
79743,3157219,"4BG",1016.74
79755,3064482,"4BG",369.77
79758,3091633,"2DO",840.72
79781,3154699,"2DO",3772.75
79810,3128806,"4BG",55.43
79832,3128619,"2DO",377.61
79839,3213098,"1RC",-335.23
79865,3154762,"1RC",-1164
79879,3190611,"3VI",365.88
79880,3190611,"4BG",228.3
79887,3183149,"1RC",2036.52
79888,3183149,"2DO",82.05
79899,3154762,"1RC",969.9
79906,3213305,"4BG",111.67
79919,3055144,"4BG",179.08
79946,3134542,"1RC",100
79947,3134542,"2DO",5731.54
79975,3100209,"4BG",216.25
80011,3202927,"4BG",119.23
80028,3055490,"4BG",243.79
80030,3206178,"4BG",79.41
80032,3055490,"1RC",26498.79
80055,3055425,"4BG",375.2
80084,3132131,"1RC",1204
80105,3211686,"4BG",243.92
80114,3132154,"4BG",243.92
80115,147314,"1RC",442.51
80117,3083557,"4BG",286.14
80126,147314,"2DO",977.04
80140,3166551,"3VI",387.71
80146,3069054,"2DO",542.21
80178,3166551,"1RC",13500
80179,3123244,"2DO",251.96
80183,3206987,"4BG",166.6
80186,3132335,"1RC",1101.1
80197,3166551,"4BG",311.35
80206,3185901,"4BG",504.5
80255,3123244,"4BG",329.34
80260,3049828,"1RC",1204
80267,3069054,"4BG",97.82
80273,3132337,"4BG",276.32
80275,3206987,"1RC",-793.12
80286,3208170,"4BG",535.76
80354,3185901,"1RC",118.2
80370,3057973,"4BG",203.51
80404,3142732,"4BG",373.53
80410,3206987,"1RC",602
80411,3206987,"2DO",222.73
80420,3069582,"1RC",257.45
80461,3176647,"2DO",596.2
80462,3176647,"3VI",0
80472,3206481,"1RC",1204
80485,3108011,"4BG",285.25
80488,3108011,"1RC",70.38
80494,3208514,"2DO",56.28
80525,82169,"4BG",442.75
80561,3088755,"2DO",7141.7
80565,3088569,"4BG",147.3
80575,3088569,"4BG",71.68
80585,3056604,"1RC",-602
80586,3056604,"2DO",87.06
80587,3056604,"4BG",0
80610,3166218,"2DO",591.43
80634,3085888,"1RC",1204
80638,3085888,"2DO",1341.55
80643,3086033,"2DO",2623.55
80661,3056767,"1RC",0
80667,3142316,"1RC",164
80678,3213057,"1RC",1426.68
80697,3090450,"1RC",1204
80763,3137922,"4BG",189
80767,3190345,"1RC",2602
80768,3190345,"2DO",2083.48
80805,3138071,"4BG",79.41
80838,3119787,"4BG",355.31
80841,3089244,"1RC",115.8
80849,3120077,"1RC",1204
80850,3120077,"2DO",1189.1
80869,3089347,"3VI",1220.27
80887,3089342,"1RC",1204
80907,3151439,"3VI",2163.39
80908,3089202,"4BG",327.08
80935,3089228,"1RC",2704
80938,3151439,"1RC",1204
80943,3146094,"4BG",133.64
80964,3100317,"1RC",1204
80965,3100317,"2DO",361.2
81009,3146208,"4BG",147.3
81010,3147948,"4BG",246.65
81020,3053768,"4BG",80.37
81023,3204086,"2DO",130.07
81024,3204086,"3VI",236.79
81033,3196326,"4BG",79.41
81056,3207359,"2DO",81.48
81070,3092548,"1RC",1204
81092,18464,"1RC",10.16
81098,3143627,"3VI",0
81099,3143627,"4BG",74.74
81103,18464,"2DO",75.3
81123,3100684,"1RC",1204
81124,3100684,"2DO",1226.49
81140,3199528,"2DO",457.35
81141,3199528,"3VI",2628.91
81160,3176941,"4BG",519.02
81166,3122211,"1RC",80.96
81202,3143714,"1RC",1204
81204,3143714,"2DO",0
81241,3100684,"4BG",450.93
81289,3122238,"2DO",236.09
81306,3182801,"1RC",1204
81307,3182801,"2DO",1189.1
81319,3168277,"1RC",1204
81328,3052991,"4BG",235.46
81334,3168129,"4BG",90.09
81338,3168244,"1RC",1204
81367,3168184,"4BG",366.14
81369,3052891,"4BG",243.92
81376,3052959,"4BG",271.02
81386,3106963,"1RC",1204
81420,3181147,"2DO",2164.59
81428,3106943,"4BG",213.67
81434,144957,"4BG",105.08
81466,3126683,"4BG",454.93
81505,3126541,"4BG",286.17
81527,3211018,"4BG",354.08
81533,3097996,"1RC",-6.5
81551,3137684,"4BG",1022.07
81557,3175936,"2DO",990.02
81558,3193916,"4BG",79.38
81559,3190143,"1RC",-597.98
81581,3179696,"2DO",797.3
81594,3098186,"1RC",1204
81608,3194220,"4BG",277.29
81617,3048715,"1RC",-667.54
81618,3098141,"1RC",1204
81619,3098141,"2DO",0
81620,3098141,"4BG",188.49
81630,3196344,"4BG",296.47
81631,3206710,"2DO",202.62
81637,3169511,"1RC",-663.44
81655,3193916,"4BG",126.55
81691,3079119,"2DO",0
81692,3213245,"4BG",346.12
81705,3079119,"1RC",1309.25
81706,3079119,"2DO",2979.79
81724,3203722,"1RC",357.84
81754,3050917,"3VI",709.02
81758,3164662,"4BG",483.53
81762,3103947,"1RC",-144.4
81771,3164662,"1RC",-711.25
81772,3164533,"4BG",67.06
81776,3164533,"1RC",1204
81777,3164533,"2DO",3829.1
81823,165513,"1RC",-665.83
81858,3132843,"2DO",205
81876,3127925,"4BG",276.41
81888,3123521,"4BG",79.41
81890,120391,"1RC",1428.12
81893,3140255,"1RC",947.95
81894,3140255,"2DO",427.57
81919,3159854,"4BG",295.18
81920,3109934,"4BG",243.46
81921,3167054,"4BG",68.87
81947,3132775,"1RC",-518.65
81968,3140255,"1RC",1204
81969,3140255,"2DO",1092.71
82016,3123536,"1RC",1204
82017,3123536,"2DO",0
82018,3148343,"1RC",8349.07
82020,3148356,"1RC",-403.69
82021,33876,"4BG",248.72
82039,3167151,"1RC",602
82041,3123521,"1RC",2033.82
82063,3109902,"4BG",262.98
82080,3148378,"4BG",79.41
82099,161934,"1RC",0
82114,3173272,"1RC",764.88
82127,3209200,"2DO",2482.68
82128,3209200,"3VI",0
82150,3073560,"1RC",-331.98
82164,3086776,"2DO",855.68
82165,34036,"4BG",316.08
82166,3051189,"1RC",1033.66
82167,3051189,"2DO",87.88
82170,3086829,"1RC",1204
82171,3086829,"2DO",1189.1
82184,3178606,"1RC",2019.29
82185,3178606,"2DO",1417.77
82187,151160,"1RC",892.3
82211,3207905,"1RC",668.84
82214,3207905,"2DO",444.28
82233,3127533,"1RC",-742.17
82248,3077009,"2DO",122.64
82263,3077009,"3VI",0
82264,3129562,"4BG",79.41
82268,3129353,"1RC",1302.32
82273,3076964,"1RC",6000
82274,3076964,"2DO",1040.82
82296,3129441,"4BG",179.68
82298,151160,"2DO",874.52
82317,3077038,"1RC",-868.33
82330,3165299,"1RC",1573.44
82335,3165358,"1RC",4204
82342,69499,"1RC",80.21
82349,3129353,"1RC",1311.01
82352,3129224,"4BG",249.34
82392,3174372,"4BG",516.76
82462,3146929,"1RC",-432.76
82498,3097543,"1RC",1096.97
82563,3155979,"1RC",1204
82570,3192167,"2DO",724.14
82573,3203623,"2DO",378.74
82574,3203623,"3VI",948.11
82623,3185905,"4BG",261.76
82636,3063168,"2DO",0
82642,57660,"4BG",495.7
82643,3063168,"4BG",396.68
82651,3206805,"1RC",-612.87
82653,57536,"4BG",69.59
82665,3182695,"1RC",2204
82725,3103183,"1RC",1204
82738,3106136,"1RC",76
82739,3106136,"2DO",0
82755,3129167,"4BG",189.7
82758,3129191,"4BG",196.78
82759,3125744,"4BG",332.44
82768,3129012,"4BG",395.67
82773,3139067,"4BG",362.9
82840,3106147,"1RC",-572.29
82878,3097214,"1RC",7777
82884,3097219,"1RC",-1204
82971,3052493,"4BG",366.13
82972,3050409,"4BG",392.72
82999,3167768,"1RC",-196.66
83047,3188873,"4BG",309.25
83055,3110994,"1RC",-399.41
83075,39782,"2DO",423.9
83105,3052755,"4BG",122.52
83114,3184413,"1RC",1204
83134,3052406,"4BG",29.01
83157,3111085,"1RC",168.09
83193,3144648,"3VI",13022.17
83201,3144521,"1RC",1204
83220,3088188,"1RC",1204
83236,3144641,"1RC",1204
83237,3144641,"2DO",0
83242,3144581,"2DO",8977.41
83262,57294,"4BG",175.23
83263,3144448,"4BG",270.69
83278,3105523,"4BG",536.78
83292,3088193,"3VI",207.56
83304,3088193,"2DO",766.21
83312,3210616,"1RC",-628.09
83340,141105,"1RC",1128.12
83351,141105,"4BG",89.38
83367,3127388,"4BG",617.39
83395,141105,"1RC",1128.12
83407,129438,"1RC",1128.12
83419,3142870,"4BG",244.21
83434,3174775,"3VI",360.69
83443,3174811,"1RC",334.82
83444,3174837,"4BG",212.48
83449,3174828,"1RC",1063.9
83471,3175114,"1RC",-250.65
83549,3119104,"4BG",84.27
83550,3163736,"1RC",2517.45
83568,3135600,"2DO",252.28
83570,3153604,"4BG",303.31
83594,3165984,"1RC",-194.8
83642,3135642,"1RC",1204
83652,3147288,"4BG",201.3
83670,3129872,"4BG",292.7
83721,3099301,"1RC",1204
83722,3099301,"2DO",0
83725,3162096,"4BG",206.88
83737,3155737,"3VI",5655
83742,3211823,"1RC",1204
83743,3211823,"2DO",0
83779,3139884,"1RC",1204
83787,3168376,"1RC",-561.08
83788,3168376,"2DO",0
83789,4179454,"1RC",1204
83790,4179454,"2DO",289.43
83791,4172004,"3VI",295.26
83815,4187496,"1RC",-304.36
83840,4179454,"1RC",0
83864,4153394,"1RC",1204
83878,4146033,"2DO",877.47
83921,4145988,"4BG",259.54
83934,4164895,"1RC",516.97
83941,4132860,"1RC",82.28
83987,4164925,"1RC",-575.45
84000,4123431,"1RC",736.74
84007,57703,"3VI",352.62
84018,57703,"4BG",106.05
84019,4153439,"1RC",612.13
84050,4138188,"4BG",110.28
84051,57447,"2DO",507.12
84062,57879,"1RC",517.93
84067,4119371,"1RC",1204
84068,4119371,"2DO",397.3
84083,4174354,"4BG",475.39
84106,4119264,"1RC",420
84111,4119397,"1RC",1204
84145,4119364,"1RC",1204
84173,130199,"1RC",-425.31
84178,4139473,"2DO",1955.66
84184,99033,"2DO",3050.32
84194,4159044,"4BG",306.38
84197,4158974,"1RC",602
84225,4139473,"1RC",1204
84226,4139473,"2DO",1189.1
84229,175929,"1RC",-658.3
84244,4158974,"1RC",1204
84254,4135760,"2DO",458
84255,4135760,"3VI",4226
84277,4189032,"1RC",-761.05
84280,4129911,"1RC",1204
84281,4129911,"4BG",161.41
84291,4146284,"1RC",-405.11
84338,57703,"1RC",115.32
84349,113025,"1RC",-150.77
84353,4146229,"1RC",1204
84354,4146229,"2DO",77.31
84358,4146186,"4BG",798.04
84374,4161879,"1RC",-283.75
84407,4174086,"4BG",119.24
84419,4161902,"1RC",1204
84442,4146284,"3VI",12210
84460,174865,"4BG",654.93
84465,4139572,"1RC",-40.46
84469,4169030,"4BG",77.7
84482,57394,"4BG",123.99
84515,89062,"1RC",0
84543,4169042,"4BG",69.06
84558,4155672,"1RC",931.81
84573,4123890,"4BG",245.3
84587,4169058,"1RC",0
84591,4169154,"4BG",427.56
84608,4128904,"1RC",1204
84625,4143525,"2DO",457.35
84626,89062,"2DO",-277.89
84678,4149077,"4BG",213.84
84683,4155767,"4BG",272.41
84688,4126866,"4BG",75.32
84703,4169169,"3VI",365.88
84705,4169169,"2DO",952.76
84708,4169171,"4BG",359.46
84723,4128861,"1RC",3204
84733,4143537,"2DO",164
84734,4155716,"1RC",1204
84735,4155716,"2DO",1189.1
84736,4163059,"3VI",365.88
84742,4127020,"2DO",458
84743,4127020,"3VI",445.78
84744,4143558,"1RC",1204
84752,4169126,"2DO",1189.1
84756,4169122,"1RC",1204
84762,4155767,"3VI",62.07
84769,4182691,"1RC",1204
84770,4182691,"2DO",1189.1
84772,4182711,"1RC",1204
84773,4182711,"2DO",0
84828,4132626,"1RC",10496.37
84838,4145435,"1RC",280
84840,4138529,"1RC",-65.52
84842,4126294,"4BG",337
84855,4138529,"1RC",96
84887,4156867,"1RC",-965.97
84908,4118637,"1RC",-538.43
84912,4185146,"1RC",1417.95
84915,4145393,"1RC",0
84932,4128503,"4BG",1105.11
84965,4143161,"1RC",20.97
84971,4151877,"1RC",1204
85022,4124581,"1RC",1204
85041,4151877,"1RC",1371.19
85050,4151877,"4BG",364.2
85065,4162379,"1RC",0
85151,4162589,"4BG",209.56
85153,4173528,"1RC",1204
85161,4186537,"4BG",63.82
85207,4134386,"2DO",3116.22
85246,4142066,"1RC",-698.08
85247,4140126,"4BG",142.83
85266,4137016,"1RC",-84.81
85296,4136985,"3VI",792.15
85324,4126661,"4BG",189.29
85374,4166828,"4BG",384.57
85376,4154665,"4BG",376.9
85377,4149592,"1RC",1204
85381,57608,"4BG",352.02
85389,4129842,"4BG",170.07
85420,4177474,"1RC",-354.9
85448,57447,"2DO",3685.63
85582,4118492,"4BG",152.02
85599,4125480,"4BG",87.07
85609,4123163,"4BG",232.69
85611,4133405,"1RC",1204
85616,4154748,"3VI",1348.43
85627,4140306,"1RC",1204
85654,4171015,"1RC",0
85685,4162152,"4BG",213.14
85695,4154723,"4BG",243.92
85707,4144790,"4BG",597.12
85725,4125919,"4BG",77.7
85732,4118570,"4BG",167.81
85736,53964,"1RC",693.32
85802,167048,"4BG",218.31
85807,4134942,"2DO",1475.93
85827,4147503,"4BG",244.74
85860,4117616,"4BG",457.94
85862,4117616,"1RC",0
85864,4168228,"1RC",-221.54
85872,4188822,"1RC",-704.79
85881,4168307,"4BG",261.41
85900,4168196,"4BG",252.81
85955,4168440,"1RC",1204
85961,4168437,"1RC",0
85971,4183138,"1RC",152.45
86002,4145646,"1RC",2592.51
86014,4139819,"1RC",3204
86023,133091,"1RC",459.3
86027,4115160,"4BG",103.19
86101,54246,"2DO",0
86110,4161132,"1RC",1204
86111,4161132,"2DO",4987.47
86112,54246,"3VI",6657.84
86120,4161335,"1RC",1204
86121,4161335,"2DO",1821.92
86125,4132058,"4BG",82.6
86146,4167784,"1RC",1204
86147,4167784,"2DO",959.96
86151,4128685,"3VI",465.85
86152,4128685,"4BG",101.91
86158,4161217,"2DO",0
86162,4141448,"1RC",1739.36
86178,160346,"1RC",1128.12
86199,4161194,"1RC",5000
86200,4161194,"4BG",411.74
86214,4132058,"4BG",86.65
86215,4161166,"4BG",236.01
86228,4161194,"4BG",0
86230,4167845,"1RC",1521.35
86284,4161215,"3VI",1773.96
86290,54009,"1RC",438.54
86331,4141479,"1RC",0
86343,4182937,"1RC",1204
86347,4161102,"3VI",1112.88
86360,4124251,"4BG",236.62
86368,4124251,"4BG",243.92
86373,4160068,"2DO",1209
86407,4188773,"1RC",1204
86408,4188773,"2DO",1189.1
86412,54035,"1RC",0
86424,4127745,"4BG",691.25
86436,4127745,"2DO",2449.86
86449,4137270,"1RC",-515.07
86450,4127745,"4BG",534.66
86453,4137220,"1RC",1204
86454,4137220,"2DO",0
86455,4137176,"1RC",-682.62
86457,4120930,"2DO",457.35
86487,4137220,"1RC",0
86500,54009,"1RC",1128.12
86512,54009,"2DO",374.73
86516,4144397,"4BG",376.62
86517,4177789,"1RC",1204
86518,4177789,"2DO",862.58
86523,54009,"1RC",2187.66
86547,4118480,"3VI",447.5
86551,4185791,"4BG",379.13
86563,4144480,"1RC",1204
86570,4144437,"1RC",-706.35
86584,4128735,"1RC",1204
86604,4133574,"4BG",671.48
86638,4147913,"4BG",269.76
86646,4127547,"1RC",1204
86647,4127547,"2DO",625.23
86650,4141528,"2DO",2293.34
86668,4147913,"1RC",-489.25
86694,4124037,"1RC",1204
86695,4124037,"2DO",0
86721,4147928,"1RC",0
86722,21397,"4BG",146.04
86726,4164135,"1RC",0
86727,4154069,"1RC",76.01
86733,45017,"1RC",1430.73
86763,4120032,"4BG",194.65
86768,4154067,"1RC",1204
86780,4139222,"2DO",2999.04
86788,4139312,"1RC",0
86794,4174002,"4BG",360.93
86801,4174768,"3VI",804.25
86823,4139300,"1RC",1204
86824,4139300,"2DO",2153.11
86844,45017,"2DO",805.14
86855,4180163,"4BG",303.86
86877,4154062,"1RC",0
86887,4130487,"4BG",425.07
86928,4135527,"4BG",329.86
86958,4179219,"4BG",354.55
86969,4147675,"1RC",1204
86970,4147675,"2DO",1189.1
86979,4116476,"3VI",1226.29
86995,4116521,"4BG",255.12
86998,4116476,"3VI",572.54
87032,4114849,"4BG",71.76
87033,92000,"4BG",305.3
87037,4114849,"1RC",1204
87038,4114849,"2DO",1780.45
87060,4175977,"1RC",-149.87
87061,4175977,"2DO",311.91
87071,4178789,"1RC",1204
87072,4178789,"2DO",0
87091,4173056,"4BG",237.53
87113,4122848,"4BG",370.76
87125,4185817,"4BG",81.33
87135,4122897,"4BG",221.05
87198,4170593,"1RC",1204
87199,4170593,"2DO",0
87211,54009,"2DO",289.17
87222,54009,"1RC",1128.12
87225,4170605,"1RC",1204
87226,4170605,"2DO",0
87233,54009,"2DO",0
87242,4178354,"4BG",375.93
87259,4122896,"4BG",363.05
87281,4150321,"1RC",1204
87282,4150321,"2DO",0
87292,4171944,"1RC",2000
87293,4159168,"1RC",1204
87301,21846,"1RC",3407.2
87312,21846,"2DO",83.34
87338,4122856,"4BG",34.21
87402,4152457,"4BG",439.92
87406,4157443,"1RC",1204
87437,4188680,"1RC",2265.27
87441,4122193,"1RC",0
87442,4122193,"2DO",4750.19
87443,4122193,"5CO",41500
87452,4122242,"1RC",-1204
87453,4122242,"4BG",0
87469,4122242,"2DO",1541.79
87502,4183605,"1RC",2000
87503,4183605,"2DO",3327.4
87514,4138233,"1RC",1204
87531,4185488,"2DO",1189.1
87547,4117998,"3VI",0
87548,4117998,"4BG",87.83
87560,4150977,"4BG",255.76
87565,4118052,"4BG",252.49
87576,4180329,"4BG",233.42
87606,4167653,"4BG",133.52
87614,4117936,"1RC",350.1
87623,21931,"2DO",1521.7
87634,21931,"5CO",0
87637,4115062,"4BG",232.17
87639,4151040,"4BG",337.42
87679,4175582,"4BG",250.79
87697,4138277,"4BG",316.92
87710,4135001,"1RC",765.65
87720,4118048,"2DO",905.14
87749,4183964,"4BG",288.32
87762,4138277,"2DO",151.27
87763,4178284,"3VI",57.42
87772,4118030,"3VI",0
87773,4118030,"4BG",45.35
87779,4147595,"1RC",-386.57
87787,4182749,"1RC",1375.44
87851,4184024,"1RC",21204
87852,4184024,"2DO",1189.1
87853,4184024,"5CO",40000
87857,4184776,"4BG",526.98
87952,61668,"1RC",-358.99
87969,4178721,"1RC",150.07
87977,4156606,"4BG",106.59
88025,4156582,"4BG",85.73
88054,4120259,"3VI",4254.72
88063,61668,"2DO",0
88065,4180138,"3VI",843.69
88066,4120198,"1RC",0
88067,4120198,"2DO",2167.9
88091,4172967,"4BG",169.52
88096,4120207,"1RC",77
88117,4120203,"4BG",316.13
88118,4120256,"4BG",46.45
88135,4120203,"4BG",220.24
88183,4133371,"1RC",-722.42
88201,4152514,"4BG",333.06
88204,4127076,"4BG",258.35
88206,4185433,"2DO",1218.9
88210,4185496,"4BG",292.42
88211,4133372,"2DO",665.77
88212,4178175,"4BG",240.09
88223,4178684,"1RC",602
88224,4178684,"2DO",594.55
88232,4182552,"2DO",273.21
88260,4155068,"4BG",54.48
88262,133062,"4BG",339.26
88301,4155375,"4BG",236.94
88317,4148246,"1RC",-801.91
88355,4120717,"1RC",1204
88362,22061,"2DO",0
88373,22061,"3VI",306.93
88375,4141625,"4BG",80.43
88424,4126049,"2DO",1230.11
88449,4137112,"1RC",-108
88451,4137093,"4BG",299.66
88469,4137091,"4BG",353.7
88470,4141606,"1RC",1204
88471,4141606,"2DO",0
88493,4132230,"1RC",1255.11
88506,4155957,"1RC",1204
88509,4155957,"2DO",1151.12
88537,4152171,"4BG",371.86
88539,4155959,"1RC",3082.13
88561,4156047,"4BG",646.01
88565,4152227,"1RC",0
88566,4156007,"1RC",0
88571,4152180,"3VI",2151.3
88575,4152177,"3VI",365.88
88576,4124746,"1RC",2064
88577,4124746,"2DO",488.47
88641,31493,"1RC",-327.08
88704,4130502,"1RC",-247.79
88707,155139,"2DO",1533.11
88717,4122482,"1RC",1204
88718,133062,"1RC",725.66
88742,4149417,"4BG",106.22
88743,4114981,"1RC",1204
88803,4116221,"1RC",1204
88804,4116221,"2DO",3298.34
88818,88338,"2DO",1613.61
88834,4149431,"4BG",358.76
88842,4122552,"4BG",254.72
88862,4143321,"3VI",1324.52
88888,4122602,"1RC",117.66
88894,4143294,"1RC",-339.95
88900,4122610,"2DO",746.49
88908,4136813,"1RC",542.87
88909,4136813,"2DO",0
88941,4130506,"1RC",1199.36
88996,31936,"3VI",357.21
88997,4143252,"4BG",335.36
89002,4161569,"1RC",-777.23
89029,31569,"2DO",1549.08
89039,4170214,"1RC",487.69
89040,88333,"2DO",535.93
89049,4186908,"1RC",1204
89050,4186908,"2DO",0
89052,4143310,"4BG",448.17
89107,88333,"4BG",176.03
89142,4153746,"1RC",1204
89155,4153666,"1RC",0
89157,4120566,"2DO",573.98
89164,4120538,"1RC",1204
89165,4120538,"2DO",1189.1
89206,4131176,"4BG",295.89
89219,4151461,"4BG",28.26
89269,4125411,"1RC",602
89270,4125411,"2DO",594.55
89278,4161674,"1RC",-371.61
89281,4147202,"1RC",1204
89289,4187706,"1RC",-249.24
89299,4137831,"4BG",49.98
89324,4172647,"1RC",1204
89325,4172647,"2DO",0
89338,4175537,"4BG",403.34
89355,4161705,"3VI",824.88
89376,4147179,"4BG",260.07
89401,4137833,"1RC",1204
89402,4137833,"2DO",1189.1
89408,4147195,"2DO",1189.1
89418,88519,"1RC",605.92
89425,4128578,"4BG",243.92
89432,4137593,"4BG",493.99
89437,4135492,"2DO",3146.04
89463,4119824,"4BG",223.88
89514,4148571,"1RC",464.62
89561,4117562,"1RC",-651.82
89562,4161002,"2DO",785.96
89563,4129226,"1RC",0
89598,4134756,"1RC",216.08
89621,4134700,"4BG",340.54
89659,4119451,"1RC",-683.41
89675,32004,"1RC",0
89678,4119478,"4BG",181.53
89700,4142738,"3VI",365.88
89709,4165060,"2DO",1189.1
89742,31569,"1RC",-909.61
89748,4143422,"4BG",95.33
89773,4158205,"4BG",208.61
89781,4143380,"4BG",268.63
89782,4164795,"4BG",294.92
89792,4164795,"4BG",62.2
89826,4169345,"1RC",1204
89828,4169225,"4BG",218.28
89841,93313,"1RC",2040.86
89848,4164795,"3VI",2210.87
89849,4143364,"1RC",0
89860,4169311,"1RC",1204
89873,4158158,"1RC",602
89874,4158158,"2DO",549.58
89892,4164741,"4BG",288.65
89904,4143426,"1RC",950
89910,4187088,"1RC",-427.1
89919,31988,"4BG",349.89
89924,4145879,"4BG",385.4
90046,4151206,"4BG",390.51
90047,4131223,"4BG",68.23
90054,4168928,"1RC",2045.33
90056,4175638,"2DO",1003.97
90064,88327,"4BG",106.71
90066,4160773,"4BG",161.93
90072,4186350,"4BG",224.79
90075,151556,"1RC",1128.12
90085,151556,"2DO",830.29
90095,4114480,"1RC",1204
90097,4114480,"2DO",0
90101,4160780,"4BG",256.99
90104,4131242,"1RC",26176.55
90105,4131242,"2DO",6451.2
90120,4186726,"4BG",530.47
90122,4114480,"2DO",1428.18
90144,4168919,"4BG",289.28
90160,4186485,"1RC",-383.39
90209,4175638,"1RC",1204
90210,4175638,"2DO",1189.1
90223,4125550,"1RC",1204
90224,4125550,"2DO",1520
90253,4171913,"4BG",80
90270,4167149,"1RC",0
90271,4167149,"2DO",0
90284,147422,"1RC",1135.81
90296,130930,"1RC",1415.11
90301,4155922,"1RC",-538.28
90303,4122785,"2DO",1067.83
90310,4122679,"4BG",393.77
90344,4122817,"4BG",294.58
90377,4115264,"1RC",1017.71
90414,4150361,"4BG",225.72
90415,4135844,"1RC",0
90418,109377,"2DO",1829.7
90435,4122785,"4BG",243.92
90441,4131136,"1RC",1204
90463,4122785,"2DO",1189.1
90464,4170915,"2DO",1189.1
90470,4155830,"3VI",345.37
90483,4167264,"1RC",1204
90499,4141029,"1RC",2837.49
90500,4141029,"2DO",182.87
90545,4141029,"4BG",461.58
90554,4165234,"4BG",87.88
90559,4178271,"2DO",1189.1
90563,4167124,"1RC",200
90575,4116144,"4BG",285.15
90600,4176660,"1RC",734.15
90614,4115554,"4BG",135.7
90625,4174380,"4BG",541.87
90627,4176660,"4BG",341.93
90658,4174577,"4BG",149.99
90660,4151654,"1RC",1204
90665,4140651,"1RC",1204
90666,4151599,"4BG",0
90675,4176660,"2DO",-1142.7
90687,4151659,"3VI",2490.47
90692,4140673,"4BG",464.85
90722,4163074,"1RC",0
90734,4166298,"4BG",314.89
90740,4166318,"4BG",157.85
90747,4166350,"1RC",0
90754,4166310,"3VI",879.53
90815,4176327,"1RC",1204
90826,4141763,"1RC",1204
90827,4141763,"2DO",4118.06
90845,4173636,"1RC",1204
90852,31875,"2DO",1117.68
90854,4138754,"4BG",330.32
90860,4155466,"1RC",-204.34
90876,4175240,"1RC",1204
90918,94913,"3VI",318.61
90926,4125281,"4BG",222.83
90930,4143958,"4BG",82.6
90995,4159264,"1RC",-119.18
91023,4169727,"1RC",-812.92
91043,4125255,"4BG",199.6
91051,31753,"1RC",1128.12
91063,31753,"2DO",0
91072,4164322,"4BG",92.16
91074,88333,"4BG",472.5
91082,4153593,"1RC",1204
91134,4153548,"4BG",58.23
91159,4153612,"1RC",1204
91164,4164402,"1RC",1204
91165,4164402,"2DO",1189.1
91188,4117439,"1RC",3204
91189,4117439,"2DO",1189.1
91213,4165539,"1RC",1204
91214,4165539,"2DO",0
91238,4165490,"3VI",457.35
91252,4165536,"4BG",73.21
91254,4165501,"1RC",602
91261,21779,"4BG",102.04
91279,4114532,"2DO",6987.39
91280,4114532,"5CO",30000
91284,109191,"4BG",100.22
91294,4163904,"4BG",529.76
91327,4117528,"1RC",602
91333,4152814,"1RC",1026.97
